farm_id,crop,area,yield,rainfall,temperature,fertilizer,pesticide,soil_type,irrigation,cost,revenue,profit,season,region
3389,Rice,1.5,5,100,45,200,100,Sandy,0,1000,100,500,Dry,Region1
3390,Rice,10.0,2,5000,45,200,10,Clay,0,-500,2000,500,Wet,Region2
3391,Wheat,1.5,5,100,100,50,100,Clay,0,-500,2000,500,Dry,Region1
3392,Wheat,1.5,-1,5000,45,50,10,Clay,0,1000,100,500,Wet,Region1
3393,Maize,10.0,2,10000,100,200,10,Clay,yes,-500,100,-1000,Dry,Region2
3394,Maize,-5.0,-1,100,45,200,10,Clay,0,1000,2000,-1000,Wet,Region2
3395,Wheat,10.0,-1,10000,45,50,100,Clay,1,1000,2000,-1000,Wet,Region1
3396,Wheat,1.5,2,100,20,200,10,Clay,0,1000,2000,500,Wet,Region1
3397,Rice,-5.0,5,100,20,200,100,Clay,1,-500,2000,500,Dry,Region1
3398,Wheat,-5.0,2,10000,20,200,100,Sandy,yes,-500,100,500,Dry,Region1
3399,Maize,10.0,2,100,100,50,100,Sandy,0,1000,2000,-1000,Dry,Region2
3400,Maize,-5.0,-1,100,100,200,10,Sandy,yes,-500,100,500,Dry,Region2
3401,Wheat,-5.0,2,10000,100,50,10,Clay,0,1000,100,500,Wet,Region1
3402,Maize,1.5,2,100,45,200,100,Sandy,yes,1000,2000,-1000,Wet,Region1
3403,Maize,10.0,-1,5000,45,200,100,Clay,1,-500,2000,-1000,Wet,Region1
3404,Maize,10.0,5,10000,45,200,100,Sandy,0,1000,100,-1000,Wet,Region2
3405,Rice,1.5,5,10000,20,50,100,Sandy,yes,-500,100,500,Dry,Region1
3406,Wheat,-5.0,2,100,20,200,10,Clay,1,1000,2000,-1000,Wet,Region1
3407,Maize,-5.0,2,10000,100,200,100,Clay,0,-500,100,500,Wet,Region2
3408,Rice,-5.0,5,10000,100,200,10,Sandy,0,1000,100,500,Wet,Region2
3409,Rice,1.5,-1,5000,100,50,10,Sandy,0,1000,2000,-1000,Dry,Region1
3410,Maize,10.0,2,5000,100,200,100,Sandy,yes,-500,100,500,Dry,Region2
3411,Rice,1.5,2,100,100,50,100,Sandy,yes,1000,2000,-1000,Wet,Region2
3412,Rice,10.0,-1,5000,20,50,100,Sandy,1,-500,2000,-1000,Wet,Region1
3413,Maize,1.5,5,5000,100,50,10,Sandy,0,1000,2000,500,Wet,Region2
3414,Maize,-5.0,2,100,20,200,10,Sandy,yes,-500,100,500,Wet,Region1
3415,Rice,1.5,5,10000,45,200,10,Clay,1,-500,100,-1000,Wet,Region1
3416,Maize,1.5,2,10000,100,200,10,Clay,yes,-500,100,500,Wet,Region2
3417,Maize,-5.0,5,100,100,200,100,Sandy,0,-500,100,-1000,Wet,Region1
3418,Wheat,-5.0,2,10000,100,50,10,Clay,1,-500,100,-1000,Dry,Region2
3419,Rice,10.0,-1,10000,100,200,100,Clay,yes,-500,2000,500,Wet,Region1
3420,Rice,10.0,2,10000,20,50,100,Sandy,yes,1000,2000,500,Dry,Region2
3421,Wheat,-5.0,5,100,45,50,10,Sandy,1,-500,100,500,Dry,Region2
3422,Maize,10.0,2,100,45,50,100,Sandy,0,1000,2000,-1000,Dry,Region2
3423,Rice,-5.0,5,100,20,50,100,Sandy,yes,-500,100,500,Wet,Region2
3424,Wheat,-5.0,-1,10000,100,50,10,Sandy,0,-500,2000,-1000,Wet,Region1
3425,Maize,10.0,2,5000,45,200,100,Sandy,yes,1000,100,500,Dry,Region2
3426,Wheat,1.5,2,100,100,50,10,Sandy,yes,-500,100,500,Dry,Region2
3427,Wheat,10.0,2,100,100,50,100,Clay,0,-500,100,-1000,Wet,Region1
3428,Rice,-5.0,-1,10000,100,200,10,Clay,yes,-500,100,500,Wet,Region1
3429,Wheat,1.5,2,5000,20,200,100,Clay,1,-500,2000,-1000,Wet,Region1
3430,Wheat,-5.0,-1,5000,100,200,100,Sandy,yes,1000,100,-1000,Wet,Region2
3431,Rice,10.0,5,5000,100,200,10,Sandy,yes,1000,2000,-1000,Dry,Region2
3432,Rice,10.0,2,10000,45,50,100,Sandy,yes,-500,2000,-1000,Dry,Region2
3433,Wheat,-5.0,-1,5000,20,50,10,Clay,0,1000,2000,500,Wet,Region2
3434,Wheat,10.0,2,10000,45,50,100,Clay,1,-500,2000,-1000,Wet,Region1
3435,Wheat,1.5,2,10000,20,200,10,Clay,yes,1000,100,-1000,Dry,Region1
3436,Wheat,10.0,5,5000,100,200,10,Sandy,1,-500,2000,500,Wet,Region1
3437,Wheat,-5.0,2,10000,45,50,100,Clay,yes,1000,100,-1000,Wet,Region2
3438,Wheat,-5.0,2,10000,45,200,10,Sandy,0,1000,2000,500,Dry,Region1
3439,Wheat,10.0,2,100,20,50,10,Clay,yes,1000,2000,-1000,Wet,Region2
3440,Maize,1.5,-1,100,20,200,10,Sandy,yes,-500,100,-1000,Dry,Region2
3441,Maize,1.5,-1,100,100,200,10,Sandy,1,1000,100,500,Wet,Region1
3442,Rice,10.0,-1,10000,100,200,10,Sandy,0,1000,2000,-1000,Dry,Region2
3443,Maize,10.0,-1,100,100,200,10,Clay,0,-500,2000,500,Wet,Region2
3444,Rice,-5.0,5,10000,45,200,100,Clay,yes,-500,100,500,Dry,Region1
3445,Wheat,10.0,5,5000,100,200,10,Sandy,0,1000,100,500,Dry,Region1
3446,Wheat,-5.0,5,5000,20,200,10,Clay,yes,-500,100,500,Wet,Region2
3447,Maize,10.0,5,5000,20,50,100,Sandy,yes,1000,100,500,Wet,Region1
3448,Rice,10.0,2,10000,20,200,100,Sandy,yes,1000,2000,500,Wet,Region1
3449,Wheat,-5.0,-1,100,20,200,100,Sandy,0,-500,100,500,Wet,Region1
3450,Wheat,-5.0,2,100,45,50,10,Sandy,0,-500,100,-1000,Dry,Region2
3451,Wheat,1.5,-1,5000,100,50,100,Sandy,0,1000,2000,500,Dry,Region1
3452,Maize,1.5,2,5000,100,200,100,Sandy,yes,-500,2000,500,Wet,Region1
3453,Wheat,10.0,2,5000,45,50,10,Sandy,0,1000,2000,500,Wet,Region1
3454,Rice,-5.0,-1,100,45,50,10,Clay,yes,-500,100,500,Wet,Region1
3455,Wheat,1.5,5,5000,45,200,100,Sandy,yes,1000,2000,-1000,Wet,Region2
3456,Rice,-5.0,5,10000,20,50,100,Clay,0,1000,100,-1000,Wet,Region1
3457,Wheat,10.0,-1,5000,100,200,100,Sandy,0,-500,2000,500,Wet,Region1
3458,Rice,1.5,2,100,100,50,100,Sandy,yes,1000,100,500,Dry,Region1
3459,Rice,10.0,-1,10000,20,50,100,Sandy,0,1000,2000,-1000,Wet,Region2
3460,Rice,10.0,2,100,100,50,100,Clay,yes,1000,2000,-1000,Dry,Region1
3461,Wheat,10.0,2,10000,20,200,10,Sandy,yes,1000,100,-1000,Dry,Region2
3462,Rice,1.5,5,100,45,200,10,Sandy,1,1000,100,-1000,Dry,Region2
3463,Wheat,10.0,2,100,20,200,10,Sandy,yes,-500,2000,500,Dry,Region2
3464,Maize,-5.0,5,100,100,200,10,Clay,0,1000,100,-1000,Wet,Region2
3465,Maize,10.0,2,10000,20,50,100,Sandy,1,-500,100,-1000,Wet,Region1
3466,Maize,10.0,-1,5000,45,50,10,Sandy,1,1000,2000,-1000,Wet,Region1
3467,Wheat,10.0,-1,100,20,50,100,Clay,yes,-500,100,500,Wet,Region2
3468,Wheat,-5.0,-1,10000,20,50,100,Sandy,1,1000,100,-1000,Wet,Region1
3469,Maize,10.0,5,100,20,200,100,Clay,0,-500,100,500,Dry,Region2
3470,Maize,10.0,-1,10000,100,50,10,Sandy,1,1000,100,500,Dry,Region2
3471,Wheat,-5.0,2,10000,45,50,10,Sandy,1,1000,100,-1000,Wet,Region2
3472,Wheat,1.5,5,5000,20,50,10,Clay,1,1000,100,500,Dry,Region1
3473,Wheat,1.5,5,10000,20,200,100,Clay,yes,1000,100,500,Dry,Region2
3474,Wheat,-5.0,2,100,100,50,10,Clay,0,-500,100,-1000,Dry,Region1
3475,Wheat,-5.0,2,10000,100,50,100,Sandy,yes,1000,100,500,Wet,Region2
3476,Wheat,1.5,-1,10000,45,50,10,Sandy,0,1000,2000,500,Wet,Region2
3477,Rice,10.0,2,100,100,50,10,Sandy,1,1000,2000,-1000,Wet,Region2
3478,Maize,-5.0,-1,5000,20,50,100,Sandy,1,1000,2000,-1000,Dry,Region2
3479,Rice,10.0,5,5000,20,200,10,Sandy,1,-500,100,-1000,Dry,Region2
3480,Wheat,10.0,2,10000,20,50,10,Sandy,yes,-500,2000,500,Dry,Region2
3481,Wheat,1.5,5,100,45,200,100,Clay,1,-500,2000,-1000,Dry,Region1
3482,Wheat,-5.0,-1,100,20,50,100,Sandy,1,1000,100,500,Wet,Region1
3483,Wheat,-5.0,-1,100,100,50,10,Clay,yes,-500,100,-1000,Wet,Region2
3484,Maize,-5.0,2,100,100,200,100,Sandy,yes,-500,100,500,Wet,Region2
3485,Rice,10.0,2,5000,45,200,100,Sandy,yes,1000,2000,-1000,Wet,Region2
3486,Wheat,1.5,5,100,45,50,10,Clay,0,-500,100,500,Wet,Region2
3487,Wheat,-5.0,2,5000,20,200,10,Clay,1,1000,100,500,Dry,Region2
3488,Maize,-5.0,-1,100,45,200,100,Clay,yes,1000,100,-1000,Dry,Region2
3489,Maize,-5.0,2,10000,45,200,100,Clay,1,-500,100,-1000,Dry,Region1
3490,Rice,10.0,5,100,45,200,100,Clay,0,-500,2000,-1000,Wet,Region1
3491,Wheat,-5.0,-1,5000,45,50,100,Clay,0,-500,100,-1000,Dry,Region1
3492,Rice,1.5,2,10000,45,200,10,Clay,yes,1000,2000,-1000,Wet,Region1
3493,Wheat,10.0,5,100,45,200,10,Sandy,0,-500,2000,-1000,Dry,Region1
3494,Rice,10.0,5,10000,20,200,100,Clay,yes,-500,2000,500,Dry,Region1
3495,Maize,10.0,-1,100,100,200,100,Sandy,1,1000,100,500,Wet,Region1
3496,Rice,10.0,5,5000,20,200,10,Sandy,yes,-500,100,500,Wet,Region1
3497,Rice,-5.0,-1,10000,45,50,100,Clay,0,-500,100,-1000,Wet,Region1
3498,Maize,10.0,2,5000,45,200,100,Clay,1,1000,2000,500,Wet,Region1
3499,Maize,-5.0,-1,10000,20,50,100,Sandy,0,-500,100,-1000,Wet,Region1
3500,Maize,-5.0,5,10000,20,50,10,Sandy,0,1000,2000,-1000,Wet,Region2
3501,Maize,10.0,-1,5000,45,200,100,Clay,0,1000,2000,500,Dry,Region2
3502,Rice,-5.0,2,5000,20,200,100,Clay,0,-500,100,500,Dry,Region1
3503,Wheat,1.5,-1,100,45,200,10,Clay,1,1000,100,-1000,Dry,Region1
3504,Wheat,1.5,-1,10000,20,50,100,Clay,yes,1000,2000,500,Wet,Region2
3505,Maize,1.5,5,5000,45,50,100,Clay,yes,1000,100,500,Wet,Region1
3506,Wheat,-5.0,2,10000,45,50,100,Sandy,0,-500,2000,500,Wet,Region1
3507,Rice,10.0,-1,5000,100,200,100,Clay,0,1000,100,500,Wet,Region1
3508,Rice,1.5,-1,100,45,200,100,Sandy,yes,1000,100,500,Dry,Region2
3509,Maize,10.0,-1,5000,100,200,100,Sandy,1,-500,100,-1000,Wet,Region2
3510,Wheat,-5.0,2,5000,20,200,10,Sandy,1,-500,100,-1000,Dry,Region2
3511,Wheat,10.0,5,100,45,200,10,Clay,yes,1000,100,500,Dry,Region2
3512,Wheat,-5.0,2,100,20,200,10,Clay,yes,1000,2000,500,Wet,Region2
3513,Rice,-5.0,5,10000,100,200,10,Clay,0,1000,2000,-1000,Dry,Region2
3514,Maize,-5.0,5,100,100,50,100,Sandy,1,-500,2000,500,Wet,Region1
3515,Maize,-5.0,5,5000,20,50,100,Clay,0,1000,100,-1000,Wet,Region1
3516,Wheat,-5.0,-1,5000,45,200,10,Sandy,1,-500,100,-1000,Wet,Region1
3517,Rice,1.5,-1,10000,20,50,100,Clay,yes,1000,100,500,Dry,Region1
3518,Rice,-5.0,-1,5000,100,200,10,Sandy,yes,1000,2000,-1000,Wet,Region1
3519,Wheat,10.0,5,10000,20,50,100,Sandy,yes,1000,100,-1000,Dry,Region2
3520,Maize,10.0,2,100,100,50,10,Clay,1,1000,2000,500,Wet,Region2
3521,Maize,1.5,-1,100,20,50,100,Sandy,1,-500,2000,500,Dry,Region2
3522,Rice,-5.0,-1,10000,45,50,100,Clay,1,1000,2000,-1000,Dry,Region2
3523,Maize,-5.0,5,5000,20,50,100,Sandy,0,-500,100,-1000,Wet,Region2
3524,Wheat,1.5,-1,10000,20,50,100,Sandy,1,-500,100,-1000,Wet,Region2
3525,Maize,-5.0,-1,10000,20,50,10,Clay,1,1000,100,-1000,Wet,Region2
3526,Maize,1.5,2,100,20,50,100,Sandy,0,-500,100,-1000,Dry,Region1
3527,Rice,1.5,5,10000,100,200,100,Clay,0,-500,2000,-1000,Wet,Region1
3528,Wheat,1.5,2,5000,20,50,100,Sandy,0,1000,100,-1000,Dry,Region1
3529,Wheat,-5.0,5,10000,100,200,100,Sandy,yes,-500,2000,500,Dry,Region1
3530,Maize,10.0,-1,100,100,200,100,Sandy,0,-500,2000,-1000,Wet,Region2
3531,Maize,-5.0,-1,100,100,50,10,Sandy,yes,-500,100,-1000,Wet,Region2
3532,Wheat,-5.0,-1,5000,20,50,100,Sandy,0,1000,100,-1000,Wet,Region1
3533,Wheat,1.5,-1,10000,20,200,10,Clay,yes,1000,2000,-1000,Dry,Region1
3534,Rice,10.0,-1,10000,100,50,10,Sandy,yes,1000,100,-1000,Dry,Region1
3535,Wheat,1.5,2,100,20,200,10,Clay,1,1000,100,500,Dry,Region2
3536,Maize,1.5,5,5000,100,50,100,Sandy,yes,1000,2000,-1000,Dry,Region1
3537,Rice,-5.0,5,5000,100,200,100,Clay,0,1000,100,-1000,Dry,Region1
3538,Wheat,10.0,-1,5000,100,200,10,Clay,yes,1000,2000,500,Wet,Region1
3539,Rice,1.5,2,100,20,200,100,Sandy,yes,1000,100,-1000,Dry,Region1
3540,Maize,10.0,2,10000,100,200,10,Sandy,0,-500,100,-1000,Wet,Region1
3541,Wheat,10.0,2,10000,45,50,100,Sandy,0,-500,100,500,Dry,Region2
3542,Maize,-5.0,-1,10000,100,200,10,Sandy,0,-500,100,500,Wet,Region1
3543,Wheat,1.5,5,100,20,200,100,Clay,yes,-500,100,500,Dry,Region2
3544,Wheat,1.5,5,100,100,50,10,Clay,1,-500,2000,-1000,Wet,Region1
3545,Rice,1.5,2,10000,100,200,10,Sandy,yes,1000,100,-1000,Wet,Region2
3546,Wheat,-5.0,-1,100,20,50,100,Sandy,1,1000,2000,500,Dry,Region1
3547,Rice,10.0,5,10000,20,50,100,Clay,0,-500,2000,-1000,Wet,Region1
3548,Rice,-5.0,5,5000,45,50,100,Clay,0,-500,2000,500,Dry,Region2
3549,Maize,1.5,2,10000,20,50,10,Sandy,1,-500,100,-1000,Dry,Region1
3550,Maize,10.0,5,100,45,200,100,Clay,1,-500,100,-1000,Dry,Region1
3551,Maize,1.5,5,10000,45,200,100,Clay,0,-500,2000,-1000,Wet,Region1
3552,Rice,10.0,5,5000,45,50,100,Clay,1,-500,2000,500,Wet,Region2
3553,Maize,1.5,-1,100,45,50,10,Sandy,1,1000,100,500,Wet,Region1
3554,Maize,1.5,2,5000,20,200,10,Clay,yes,-500,100,-1000,Wet,Region2
3555,Wheat,-5.0,2,10000,100,50,100,Clay,yes,1000,2000,-1000,Wet,Region2
3556,Rice,10.0,5,5000,45,50,10,Sandy,yes,-500,2000,500,Dry,Region2
3557,Maize,-5.0,-1,100,45,200,10,Sandy,0,-500,100,-1000,Wet,Region2
3558,Rice,-5.0,5,5000,100,200,100,Clay,1,1000,100,500,Dry,Region2
3559,Maize,-5.0,5,10000,20,50,100,Sandy,1,-500,2000,-1000,Wet,Region1
3560,Wheat,1.5,-1,5000,100,200,10,Sandy,yes,-500,100,500,Wet,Region2
3561,Maize,10.0,2,10000,100,200,100,Sandy,0,-500,100,500,Wet,Region1
3562,Maize,10.0,-1,100,45,50,10,Clay,yes,1000,100,-1000,Wet,Region2
3563,Wheat,-5.0,2,10000,45,200,10,Sandy,0,1000,100,-1000,Dry,Region1
3564,Wheat,10.0,-1,100,20,200,10,Clay,yes,-500,100,-1000,Wet,Region2
3565,Maize,-5.0,2,10000,45,50,100,Sandy,yes,-500,2000,-1000,Dry,Region1
3566,Wheat,1.5,2,5000,20,50,100,Clay,yes,-500,2000,-1000,Wet,Region2
3567,Maize,1.5,2,10000,100,50,10,Clay,0,-500,100,500,Wet,Region2
3568,Maize,1.5,2,5000,45,50,100,Clay,0,1000,100,500,Dry,Region2
3569,Maize,1.5,5,5000,45,200,100,Clay,1,1000,100,500,Dry,Region1
3570,Rice,10.0,5,100,20,50,100,Clay,1,1000,100,-1000,Wet,Region1
3571,Maize,10.0,-1,100,20,50,100,Sandy,1,-500,2000,500,Wet,Region1
3572,Rice,1.5,-1,100,45,50,10,Sandy,yes,1000,100,-1000,Wet,Region1
3573,Maize,10.0,2,100,100,50,10,Clay,0,1000,2000,-1000,Wet,Region2
3574,Maize,1.5,2,10000,45,200,10,Sandy,yes,1000,2000,500,Dry,Region1
3575,Rice,1.5,5,10000,45,50,100,Clay,yes,1000,100,-1000,Wet,Region1
3576,Wheat,-5.0,2,5000,20,50,10,Sandy,1,1000,100,500,Wet,Region1
3577,Maize,-5.0,2,5000,45,200,10,Sandy,0,1000,100,-1000,Dry,Region2
3578,Maize,-5.0,5,10000,45,200,100,Sandy,0,1000,2000,-1000,Wet,Region1
3579,Rice,10.0,2,5000,45,50,100,Sandy,yes,-500,100,-1000,Wet,Region2
3580,Wheat,1.5,5,10000,45,200,100,Clay,0,1000,100,500,Wet,Region1
3581,Rice,-5.0,2,100,20,200,10,Clay,yes,-500,2000,500,Wet,Region2
3582,Maize,-5.0,-1,100,45,50,100,Clay,yes,-500,100,500,Dry,Region2
3583,Maize,-5.0,-1,5000,20,200,100,Clay,0,-500,100,500,Dry,Region2
3584,Wheat,10.0,5,5000,45,50,100,Clay,yes,1000,2000,-1000,Dry,Region1
3585,Rice,10.0,2,10000,45,50,100,Clay,yes,-500,100,500,Wet,Region1
3586,Maize,-5.0,-1,5000,20,200,100,Clay,1,1000,2000,500,Dry,Region1
3587,Rice,-5.0,2,10000,20,50,10,Clay,1,1000,100,500,Wet,Region1
3588,Maize,10.0,5,10000,20,200,10,Clay,yes,1000,2000,500,Dry,Region2
3589,Rice,-5.0,2,5000,100,200,100,Clay,yes,-500,2000,500,Wet,Region2
3590,Maize,-5.0,-1,5000,45,200,10,Clay,yes,1000,100,-1000,Wet,Region1
3591,Rice,1.5,5,5000,45,200,100,Clay,yes,-500,2000,-1000,Wet,Region2
3592,Maize,10.0,2,100,100,200,10,Sandy,0,-500,2000,-1000,Wet,Region1
3593,Wheat,10.0,2,5000,45,50,100,Sandy,yes,1000,2000,500,Wet,Region2
3594,Maize,10.0,2,10000,100,50,100,Clay,yes,1000,2000,-1000,Wet,Region1
3595,Rice,1.5,-1,100,20,200,100,Clay,yes,1000,2000,500,Wet,Region2
3596,Wheat,10.0,-1,10000,45,200,10,Clay,0,1000,100,500,Wet,Region2
3597,Maize,-5.0,2,100,20,200,100,Sandy,0,1000,2000,500,Dry,Region1
3598,Wheat,10.0,5,10000,100,50,10,Sandy,1,-500,2000,500,Wet,Region2
3599,Maize,10.0,2,10000,20,50,10,Sandy,0,1000,2000,-1000,Wet,Region1
3600,Wheat,10.0,2,5000,45,200,100,Sandy,yes,1000,100,-1000,Dry,Region1
3601,Wheat,1.5,5,5000,20,200,10,Clay,0,-500,2000,-1000,Wet,Region1
3602,Wheat,1.5,5,10000,45,200,10,Sandy,yes,-500,100,500,Dry,Region1
3603,Wheat,1.5,5,5000,20,50,10,Sandy,yes,1000,2000,500,Dry,Region1
3604,Maize,1.5,-1,5000,100,200,10,Clay,1,-500,2000,-1000,Wet,Region2
3605,Maize,10.0,-1,10000,100,200,10,Sandy,yes,1000,2000,500,Dry,Region1
3606,Wheat,1.5,5,100,100,50,10,Sandy,yes,1000,100,500,Wet,Region2
3607,Maize,10.0,-1,10000,20,50,10,Clay,0,1000,100,-1000,Dry,Region2
3608,Rice,-5.0,-1,100,20,50,100,Clay,1,-500,100,-1000,Wet,Region1
3609,Maize,10.0,-1,5000,100,50,10,Clay,0,1000,100,500,Wet,Region1
3610,Maize,1.5,-1,5000,20,50,10,Sandy,yes,1000,100,-1000,Wet,Region1
3611,Wheat,1.5,5,5000,45,200,100,Clay,0,-500,100,-1000,Wet,Region2
3612,Rice,-5.0,-1,10000,100,200,10,Sandy,yes,1000,100,-1000,Dry,Region1
3613,Rice,-5.0,-1,5000,100,200,10,Sandy,0,-500,2000,500,Dry,Region1
3614,Maize,-5.0,5,10000,100,50,100,Sandy,1,-500,2000,-1000,Wet,Region2
3615,Maize,1.5,5,10000,20,200,10,Clay,yes,1000,100,-1000,Wet,Region2
3616,Rice,-5.0,-1,100,100,200,10,Sandy,yes,-500,100,-1000,Dry,Region2
3617,Rice,1.5,-1,100,100,200,100,Sandy,yes,1000,100,-1000,Wet,Region2
3618,Rice,10.0,-1,5000,100,200,10,Sandy,0,-500,100,500,Wet,Region1
3619,Maize,10.0,-1,10000,100,200,10,Sandy,yes,1000,2000,500,Dry,Region1
3620,Rice,10.0,-1,10000,45,50,100,Clay,0,-500,100,500,Dry,Region2
3621,Wheat,1.5,-1,100,20,50,100,Sandy,0,1000,100,500,Wet,Region2
3622,Wheat,10.0,2,10000,100,50,10,Clay,yes,1000,100,-1000,Dry,Region1
3623,Maize,-5.0,5,5000,45,50,100,Clay,1,-500,100,-1000,Dry,Region2
3624,Maize,-5.0,-1,10000,20,200,10,Sandy,0,1000,2000,500,Dry,Region1
3625,Maize,-5.0,-1,5000,45,200,10,Sandy,1,1000,100,-1000,Wet,Region1
3626,Maize,10.0,2,10000,20,200,10,Sandy,yes,1000,2000,500,Dry,Region1
3627,Rice,10.0,-1,5000,45,200,10,Clay,yes,-500,2000,500,Dry,Region2
3628,Wheat,-5.0,-1,5000,20,50,10,Clay,1,1000,100,-1000,Wet,Region1
3629,Rice,1.5,2,100,20,50,100,Sandy,0,1000,2000,-1000,Wet,Region2
3630,Wheat,-5.0,-1,100,45,200,100,Sandy,0,1000,2000,-1000,Dry,Region2
3631,Wheat,-5.0,2,5000,45,200,10,Clay,1,-500,100,500,Dry,Region1
3632,Maize,10.0,5,100,100,200,100,Sandy,1,1000,100,500,Wet,Region1
3633,Maize,-5.0,2,5000,100,200,100,Sandy,1,1000,2000,-1000,Dry,Region2
3634,Rice,10.0,5,5000,20,50,100,Sandy,0,1000,2000,-1000,Dry,Region1
3635,Maize,1.5,-1,5000,20,200,10,Sandy,0,1000,100,-1000,Wet,Region1
3636,Rice,1.5,-1,5000,20,200,100,Sandy,1,-500,100,500,Wet,Region1
3637,Rice,-5.0,2,10000,100,50,10,Sandy,0,-500,2000,-1000,Dry,Region1
3638,Rice,-5.0,-1,5000,20,200,100,Sandy,1,-500,100,500,Dry,Region2
3639,Wheat,1.5,2,5000,20,200,10,Clay,1,1000,2000,-1000,Dry,Region2
3640,Wheat,-5.0,5,100,100,200,100,Sandy,1,1000,2000,500,Wet,Region2
3641,Maize,-5.0,5,100,20,200,100,Clay,1,-500,2000,500,Wet,Region1
3642,Maize,1.5,5,100,45,200,100,Clay,yes,-500,2000,500,Wet,Region2
3643,Rice,-5.0,5,5000,20,200,10,Sandy,0,-500,2000,500,Wet,Region1
3644,Rice,-5.0,-1,10000,45,200,100,Clay,1,1000,2000,500,Wet,Region1
3645,Rice,10.0,2,100,100,50,100,Clay,0,-500,2000,-1000,Wet,Region1
3646,Maize,-5.0,5,5000,45,200,100,Sandy,0,1000,100,-1000,Dry,Region2
3647,Maize,1.5,-1,10000,45,200,100,Sandy,1,1000,2000,-1000,Dry,Region2
3648,Wheat,1.5,-1,100,100,200,10,Sandy,0,1000,2000,-1000,Dry,Region1
3649,Rice,1.5,5,100,45,200,100,Clay,0,1000,100,-1000,Dry,Region2
3650,Wheat,1.5,5,5000,45,200,10,Sandy,1,-500,100,500,Dry,Region1
3651,Wheat,-5.0,-1,100,45,200,100,Clay,0,-500,100,-1000,Wet,Region2
3652,Wheat,1.5,-1,5000,100,50,100,Clay,0,1000,2000,-1000,Wet,Region2
3653,Rice,-5.0,5,5000,100,200,10,Clay,yes,1000,100,500,Wet,Region1
3654,Rice,-5.0,-1,5000,20,200,10,Sandy,yes,1000,100,-1000,Wet,Region1
3655,Rice,1.5,5,10000,20,50,100,Clay,0,-500,100,-1000,Dry,Region2
3656,Wheat,1.5,5,100,100,50,10,Sandy,1,1000,2000,-1000,Wet,Region2
3657,Rice,-5.0,2,100,45,50,10,Clay,yes,-500,2000,-1000,Wet,Region2
3658,Maize,10.0,-1,100,20,200,10,Clay,1,-500,100,-1000,Wet,Region2
3659,Wheat,10.0,5,100,20,200,100,Sandy,0,-500,100,500,Wet,Region1
3660,Rice,10.0,-1,5000,100,200,100,Clay,yes,-500,100,-1000,Wet,Region2
3661,Wheat,1.5,5,10000,100,200,100,Clay,0,-500,2000,-1000,Wet,Region1
3662,Maize,1.5,5,5000,45,200,10,Sandy,yes,1000,2000,500,Dry,Region2
3663,Wheat,10.0,2,5000,20,200,10,Clay,yes,1000,100,500,Dry,Region1
3664,Rice,10.0,2,10000,100,200,10,Sandy,1,1000,100,500,Dry,Region1
3665,Maize,10.0,-1,5000,45,50,10,Sandy,1,-500,100,500,Wet,Region1
3666,Wheat,10.0,5,100,20,200,10,Clay,1,1000,2000,-1000,Wet,Region2
3667,Rice,10.0,5,10000,45,200,100,Sandy,0,-500,100,500,Wet,Region2
3668,Maize,-5.0,2,10000,45,50,10,Clay,0,1000,100,500,Wet,Region1
3669,Wheat,1.5,2,5000,20,200,100,Sandy,0,1000,2000,500,Wet,Region2
3670,Rice,1.5,2,100,100,200,100,Clay,1,1000,100,-1000,Dry,Region1
3671,Rice,10.0,2,5000,20,200,10,Clay,yes,-500,100,500,Wet,Region2
3672,Rice,1.5,2,5000,45,200,100,Clay,1,-500,100,-1000,Dry,Region1
3673,Wheat,1.5,5,10000,45,200,100,Sandy,1,-500,2000,-1000,Wet,Region1
3674,Maize,1.5,2,5000,20,50,100,Clay,0,1000,2000,-1000,Wet,Region2
3675,Wheat,-5.0,2,5000,100,200,10,Clay,0,-500,100,-1000,Wet,Region1
3676,Wheat,-5.0,-1,5000,100,200,100,Sandy,yes,-500,100,-1000,Dry,Region1
3677,Wheat,-5.0,5,5000,100,50,10,Sandy,yes,-500,100,500,Wet,Region2
3678,Maize,1.5,2,10000,20,50,10,Sandy,yes,1000,100,500,Wet,Region2
3679,Wheat,-5.0,-1,100,100,200,100,Sandy,yes,1000,100,500,Dry,Region1
3680,Rice,1.5,5,100,20,200,10,Sandy,1,-500,2000,500,Dry,Region1
3681,Wheat,1.5,2,5000,100,50,100,Clay,1,-500,100,500,Dry,Region1
3682,Maize,-5.0,2,5000,100,50,10,Sandy,yes,1000,2000,-1000,Dry,Region1
3683,Rice,10.0,2,10000,45,200,10,Clay,0,1000,100,-1000,Wet,Region2
3684,Rice,-5.0,-1,10000,20,200,100,Clay,yes,-500,100,500,Dry,Region2
3685,Maize,1.5,2,10000,100,200,10,Clay,yes,-500,2000,500,Dry,Region2
3686,Wheat,1.5,2,5000,20,50,10,Sandy,0,1000,2000,-1000,Wet,Region2
3687,Maize,-5.0,5,100,45,50,100,Sandy,yes,-500,100,500,Dry,Region2
3688,Wheat,1.5,-1,5000,20,200,100,Sandy,1,-500,2000,500,Wet,Region2
3689,Maize,10.0,5,5000,45,50,10,Sandy,0,1000,100,-1000,Wet,Region2
3690,Rice,-5.0,5,5000,45,200,100,Clay,0,1000,100,500,Dry,Region1
